temperature,humidite_sol,besoin_eau
38.13811040057837,21.765878474323035,20.902068465366742
17.221339552022712,84.12701001291956,0.06313381822517528
25.753971856328178,49.369303446363055,10.427728053258662
18.47607178575389,30.659551063916666,11.258518501518223
40.89310277626781,46.7308604990609,17.011069010694946
33.69894380482674,88.40260602283817,5.7990563173630605
24.926940745579476,49.40944751942957,10.088886794345875
16.90675050858071,36.300128823000655,9.502674438832154
24.329469651469864,60.67206834533806,7.597374191520334
24.75549966080241,29.211649502255447,14.059869963869875
36.888185350141924,16.06906624869311,21.54146089031815
34.12672414065639,20.310377752851938,19.58861410569217
41.616382277289794,20.243667116621793,22.597819487591558
29.16644775485848,22.15221548098355,17.236136005746683
18.58782737814905,21.10617381195281,13.213896188869057
36.39734361668985,61.26997958425717,12.304941529824506
37.82355145850693,24.550406751931586,20.219339233016456
31.83831592708489,37.65338266590906,15.204649837652145
38.12901539863683,81.74307279248094,8.902991600958542
29.81386789093172,47.916931221029785,12.342160912166731
30.681984881459822,63.40461908168217,9.591870136247495
27.826230550756488,23.785589696130387,16.37337428107652
15.762573802322855,25.383121504693662,11.22840521999041
18.236742809799132,13.269489301318309,14.640799263655992
15.942875570602027,23.514805045773166,11.674189219086177
34.09231233791341,32.287227122556686,17.179479510654026
24.4306794322898,24.160838742139745,14.940104024487972
30.257120734941083,17.096202700564447,18.683607753863544
42.22699421778279,19.650869688048065,22.960623749503505
22.47876687446625,46.86230144261806,9.619046461262888
27.31148769106889,26.5066974724634,15.623255581934878
37.66653415629146,39.14158888384604,17.238295885747377
21.863944964748676,50.27338166838855,8.69090165222176
17.30939729486379,65.23158629034923,3.87744165987567
23.69254358741304,13.144971187287915,16.848023197507636
19.83663861762013,73.95283191272341,3.144089064503371
42.890929570277194,60.23203115927262,15.109965596256352
39.24361138693251,16.540722555909753,22.389300043591053
34.002112695312704,79.88628992854218,7.623587092416646
41.143817705631534,83.66979204254505,9.723568673743603
39.110162306973436,14.8862367883891,22.666817565111558
20.597101766581076,32.1502118517763,11.808798336277171
41.77676995469933,74.4961023834449,11.811487505190751
31.18026725746952,69.86077523069267,8.499951856849275
39.22320465492187,24.761681548510186,20.73694555226671
41.8827389977048,26.747945866936824,21.403506425694555
24.540104249155917,39.63776822331056,11.888488055000256
18.301557735830304,48.761838815281706,7.568255331275781
21.83805487625825,59.460381722423676,6.843145606018565
27.813233658787688,39.51309116558179,13.222675230398718
39.54044297767479,47.002777290651835,16.41562173293955
40.82191749769031,69.79767505070052,12.369231988936018
15.208563915935722,12.934656231247832,13.496494320124722
30.32241907732697,30.19495554752166,16.089976521426458
27.52233009446337,67.0679668707642,7.595338663632511
21.663234314121908,81.61654701497595,2.341984322653575
18.595961020010485,50.93419536925329,7.251545334153536
25.12845514210884,52.569078821225254,9.537566292598484
43.287291117375574,18.573760907182084,23.600164265513815
24.696087960622656,45.79298934587637,10.71983731507379
30.563718652300985,52.60938131640185,11.703611197640024
36.090568766855334,29.397640290778373,18.55669944858646
25.90888807137882,31.539458475950475,14.055663533361432
44.15346248162882,40.18273304836981,19.62483838297757
43.87341884826334,11.60569582221811,25.228228374861715
22.553468874760924,35.76633324665426,11.868120900573517
29.91745517677156,26.91584055972357,16.583813958763912
24.026349294503092,36.19978817423317,12.370582082954604
23.545214831324028,19.580970545540097,15.501891823421593
16.106608420635983,81.2421824591916,0.19420687641607515
33.286930019396905,57.48739628432389,11.817292750893984
30.080370696865845,64.32818553155917,9.166511172434504
16.54436253749968,73.13369908858706,1.9910051972824583
23.359393927098346,49.87537591432458,9.368682387974422
42.24797657899961,16.953623046993897,23.50846602220107
22.186856720009175,52.968523345483824,8.281038018906903
19.346846162736693,56.94728944167033,6.349280576760611
29.68358280832689,69.6351579347464,7.946401536381474
44.56951362331802,44.53276369837435,18.921252709652336
22.261658145345013,20.2064242236451,14.863378413408986
35.16406642217636,32.702072463897956,17.525212076090952
37.84858845986153,39.046583711890804,17.33011864156645
22.12912631977199,61.6733793065281,6.516974666603177
36.84649045835579,55.662264373512954,13.606143308639725
26.033493981577596,38.4877380718277,12.7158499782655
33.96917491780738,88.92121990343837,5.803425986435279
34.00589132282684,58.46198554855097,11.909959419420543
31.073240522242756,28.97814333887956,16.63366754112119
17.70869310163225,18.1425978096323,13.45495767872644
40.05907486767714,22.22873113474656,21.57788372012154
24.623401949152075,29.67661827076065,13.9140371255087
20.595555311995625,22.854509860764452,13.66732015264536
16.223254246642917,24.92536192410446,11.504229313836275
32.72678829564725,32.807613495507766,16.52919261915735
35.32693085526847,23.869887623580386,19.35679481739131
15.497634867835684,81.74123397011401,0.0
30.36279174897843,16.418699652931377,18.861376769005098
21.79487325593814,51.960911165620374,8.325767069251182
34.35518371228349,42.83174615917292,15.175724253078814
20.23099287014974,88.59028935268852,0.37433927752219454
35.72813214307398,18.963112173444188,20.498630422540757
26.602060389016124,41.82844792365933,12.275134570874584
43.101899662102035,87.55763466202951,9.729232932434911
19.125628324379797,79.24057007151842,1.8021373154482347
25.231990531507755,75.3657656759424,5.019643077414623
18.40420563721767,30.632226163595185,11.235237022168032
42.74080854835688,23.671006991205267,22.362122021101698
41.32018060142943,63.49145759395448,13.829780721780875
22.73824883145467,84.35007913020686,2.225283706540493
34.79952138102537,54.541031441114384,13.011602264187271
39.51666600603647,55.72901515759199,14.660863370896193
31.65602434798387,32.39832749282273,16.182744240629003
30.889517350680194,71.55943465535495,8.043920009201088
22.25556872701355,24.96349988460187,13.909527513885047
17.793083034176977,35.89433891233949,9.938365431202893
41.91647273859981,44.034915089313344,17.959606077577256
42.01254171489991,50.6088302947564,16.683250627008686
33.99304371819804,29.39277859320642,17.718661768637933
25.17089373146102,19.186945979136283,16.230968296757155
25.476287238379825,58.849603395330604,8.42059421628581
36.77867036610718,33.09044425922046,18.09337929459878
41.913307798577314,56.49905771380898,15.465511576669131
41.61259272795352,22.349017221936187,22.17523364679417
38.396266375728715,48.4912081483854,15.660264920614408
34.26094938462863,52.60715460412687,13.18294883302608
17.524198949851467,14.145882945794153,14.180502990781758
19.84886142283841,36.92834225551365,10.553876118032633
41.956625655812374,20.75317415511794,22.63201543130136
33.1928717897877,15.06999763782142,20.2631491883508
15.27591154849889,89.19681859119562,0.0
18.044146285980965,35.788307597977834,10.059996994796819
34.905053073241675,74.7899556683708,9.004030095622511
15.15184751538656,30.371252381101108,9.986488529934402
19.82424154252496,64.52021777791434,5.025653061427116
31.462013680997583,70.81822879117493,8.421159714164046
35.7568559307808,57.651099248627546,12.772522522586812
34.55883778507801,47.72609508401267,14.278316097228672
21.728079283816793,42.947273131781486,10.101777087170419
36.36537664042608,37.90946132343962,16.96425839148251
22.117472624904003,84.36233153982607,1.9745227419963864
24.76199094477803,76.44955262301833,4.614885853307545
37.394742153540726,87.20215285332101,7.51746629075209
34.48898697141644,19.943777878843576,19.80683921279786
40.47670231482534,68.46939801629154,12.496801322671827
34.7283867690103,85.06723654568303,6.877907398467515
32.04925810006415,24.498645293252814,17.919974181375096
17.810243034842774,15.3197013893422,14.060156936068669
26.031474091783004,69.28965194320472,6.554659248072257
22.956071030451763,55.95784905439295,7.990858601302115
22.319689301372506,77.34630214066176,3.458615292416649
44.190316642573364,21.18179013010316,23.439768631008715
26.792931740002814,73.62138494879122,5.992895706242882
41.7613966553134,26.130185603819562,21.47852154136145
33.93415877991789,23.09247542925636,18.955168426115883
38.84433910624945,23.141263834479435,20.909482875603892
30.079112793155765,75.16597761851057,6.998449593560194
32.30711653879077,63.21577765569601,10.279691084377108
29.77553081456592,51.845233981529546,11.541165529520459
20.857289633941335,38.7064387298802,10.601628107600494
36.67356345784516,80.17604326504866,8.634216730128333
23.423170873225672,41.395608593810834,11.090146630528102
15.729478992943616,75.32795515772617,1.2262005656322135
34.364168877215036,45.13079268561747,14.71950901376252
20.31332038221147,40.155554353992606,10.094217282086067
43.21375753058743,47.01438285356851,17.882626441521268
43.617857310077625,34.110229933131365,20.625096937404777
42.44593170661346,69.80875041410009,13.016622599825364
26.10476100766333,50.217631207398334,10.398378161585665
15.463698495866023,28.577015611745384,10.470076275997332
42.84955687763176,81.96596586196547,10.746629578659611
27.84552444951943,40.711297709856915,12.995950237836391
43.999644571310085,53.48422888911909,16.903012050700216
43.90859931267758,82.51776887716376,11.059885949638279
40.5902836640208,59.93903967311937,14.24830553098445
23.83346676208757,19.351843256669127,15.663018053501204
26.552931858057757,85.18656988907802,3.5838587654075003
40.534100145505704,60.216644245713425,14.170311209059598
24.50766015468833,36.79244917256689,12.444574227361954
20.084782400582775,21.141765813070982,13.805559797618912
31.704037873750504,73.52201514162368,7.977212121175466
43.08464322482343,59.60582047428108,15.312693195073155
35.88089390024919,52.67688735810572,13.81698008847853
32.10183510268095,81.51140664407662,6.538452712257058
17.915294813123054,73.08777689796246,2.54856254565673
33.45021680097509,22.133990378620094,18.953288644666017
44.7016155031279,34.93776542364386,20.893093116522387
19.202520457095723,29.87913118515726,11.705181945806839
30.5498895709121,69.51570340581415,8.316815147202009
41.32119215783867,12.68259477886235,23.991957907362995
37.22305853262613,55.59117478970532,13.77098845510939
35.910472229858044,70.99669485925524,10.16484992009217
36.07452251961328,80.14125094093995,8.401558819657321
25.784734536592655,37.366539897272595,12.840585835182543
23.8077553279348,75.70058437376103,4.382985256421712
39.28083466435541,18.850538956416578,21.94222607445885
39.30340184037542,77.71618333876145,10.178124068397878
41.01216955740311,20.199092986558593,22.36504922564953
42.397216576694134,41.78298324482938,18.602289981711778
30.340271965828133,73.78362926236429,7.3793829338583965
30.045488840615988,21.993394187901902,17.619516698666015
38.948855369003255,28.340111618611317,19.91151982387904
34.498917923332954,67.7802054714453,10.243526075044121
36.059006317731104,67.60292292368595,10.90301794235525
38.873780083083034,61.29181063082378,13.291149907068457
41.70016025452699,65.515875557368,13.576888990337194
25.139854705546075,53.417955467807694,9.372350788656892
26.26748857919832,30.14392471255622,14.478210489168085
17.81945819522607,37.65567948031355,9.596647382027717
32.34840422988522,24.527817344114055,18.033798223131278
16.078268213902263,82.67604490669027,0.0
28.967940543973803,56.671343581289634,10.252907501331595
31.2793390412273,42.06811334109119,14.098112948272682
23.596237563848533,46.96046429153061,10.04640216723329
32.724997817070324,85.78266716894522,5.933465693039084
15.915007498171484,22.268112249286418,11.91238054941131
16.12044566247643,56.89838656134378,5.068500952721817
39.67801681978975,50.47109431075728,15.776987865764442
25.805719242337886,58.91633883477183,8.539019929980789
18.811815379556542,11.44881470566724,15.23496321068917
30.667297801644132,79.76991271553212,6.3129365775512305
38.09980659295832,84.56946259868899,8.326030117445534
21.474630824905297,55.21065468713672,7.547721392534774
33.68671427457001,65.73206591015138,10.328272527797727
17.56042394981304,83.79995049418366,0.26417948108848144
16.55045163505823,66.57909074507188,3.3043625050089167
30.94063894704444,22.20312343314091,17.935630892189593
31.219053648303195,56.103068813345054,11.267007696652268
34.1228970449462,58.537203710628475,11.941718075852785
36.78274001167985,43.93045370419088,15.927005263833763
44.275562383876036,68.91553884997782,13.92711718355485
30.48901044903586,84.74936118152118,5.245731943310107
24.688694188237378,84.04548103254211,3.0663814687865276
38.85558584306111,46.06714971233057,16.32880439475833
23.124967537862226,19.05904366726042,15.438178281692807
28.169142621169083,88.78729591698676,3.5101978650702783
17.35369144026798,77.11184691567473,1.5191071929722444
15.760522302463725,19.97301449626135,12.30960602173322
43.87945244033775,83.66735060938979,10.818310854257145
40.079403615366175,79.59170896497027,10.113419653152418
35.87922618281094,51.50704457008577,14.050281559107223
27.268588332428095,57.30203485959434,9.44702836105237
20.19882960212537,41.920216309610424,9.695488578928064
19.69311128013258,14.380931105762507,15.00105829090053
22.50728694493786,36.815779331672076,11.63975891164073
31.476799941183614,74.22827588784091,7.745064798905263
36.437877681001865,10.370561840368229,22.5010387043271
34.80592130153194,36.679933735291534,16.58638177355447
23.398016908378285,41.85349548727547,10.988507665896222
43.64595841989582,52.99164823503383,16.860053720951562
37.13690750087305,83.58844931302085,8.13707313774505
31.63062157534202,37.707679549276904,15.110712720281427
33.35162238703057,37.75625615169822,15.789397724472582
27.588001872833697,69.00009984877987,7.235180779377506
22.431929685034724,46.17743527118457,9.737284819776976
25.679180359537845,27.968385835198557,14.677994976775427
37.735383313931074,46.195161290615474,15.855121067449335
15.431804658892677,21.26856163038399,11.919009537480274
18.482179215207488,24.110958920497865,12.570679901983421
16.380079260652582,49.869421819158376,6.578147340429357
16.221864069569104,43.514035960363834,7.7859384357548755
40.66381752033021,83.187672085448,9.627992591042485
36.109735781400715,38.99151192933065,16.64559192669416
29.225214872619755,56.44706802224348,10.400672344599206
17.935024819530042,60.58114303356243,5.057781321099531
29.74847625350497,11.047556527066691,19.689879195988652
29.204153123416972,63.08298976133685,9.065063297099421
20.196056097300456,24.242877349580112,13.22984696900416
28.01554947713919,86.88562539755641,3.8290947113443927
26.955142031921206,21.893018220249036,16.403453168718677
33.47550294156649,43.1699298981619,14.756215196994217
34.052809526029314,16.82797344629151,20.255529121153423
16.359120293161336,89.74994014767579,0.0
26.238378438794136,50.175600826499405,10.460231210217774
33.77579747142709,57.630801385603505,11.984158711450135
30.094087757402633,15.366118191074198,18.964411464746213
40.69469523564967,69.99683763193423,12.278510567873022
34.760808948568354,26.79244744764686,18.54583408989797
19.88803281244289,81.84434315525709,1.5863444939257363
17.117062422012896,26.411171238560573,11.564590721093044
34.27257834618947,25.255017653093326,18.658027807857124
15.795339316248654,12.92397342784759,13.733341040929943
32.5732674382039,47.765355608799936,13.476235853521572
43.20690724274873,55.187290661009314,16.24530476489763
32.26422533627637,15.25669115426819,19.854351903656912
26.645097786195656,72.04220933560084,6.2495972473580945
34.29864655327059,46.26310677984221,14.466837265339796
28.7475867147455,51.951221546206405,11.108790376656918
31.36850367947805,45.26101975505825,13.49519752077957
43.24394426329576,42.06104487002608,18.885368731313086
26.58307913402323,54.771226504657434,9.678986352677805
43.83571691471742,22.419219674457,23.05044283099557
42.160519258681916,24.55425043962169,21.95335761554843
20.873734043678894,78.94284968108138,2.5609236812552805
17.080839026254964,85.68923697069062,0.0
18.0233400413228,39.864745302380236,9.236386956053074
15.546654769546493,31.659573851484303,9.886747137521736
17.83328882267785,61.51996345912126,4.829322837246888
35.490203202490704,42.698733687847714,15.65633454342674
17.13565945380687,12.030908452827589,14.44808209095723
24.569268908812838,22.49220778929523,15.32926600566609
40.34625932908364,67.2777783077918,12.682948070075094
15.698158072074776,62.71391535281211,3.736480158267489
39.43405447766807,12.16767940027868,23.340085911011492
23.455643243201997,27.757772954635954,13.830702706353609
18.544944828649687,28.485983727045713,11.720781186050733
35.90211496092452,63.751419487898275,11.610562086790154
33.86828540339652,11.576843020349132,21.231945557288782
41.32416040581159,18.32868655876591,22.863926850571453
37.05213131411657,73.99328682985515,10.022195159675597
39.10442791154546,24.28357296434669,20.785056571748846
23.461037177139197,62.219688628149974,6.9404771452256835
20.323186313391684,29.05462248373812,12.31835002860905
37.51844254922575,17.955311420747613,21.41631473554078
39.20504217801792,29.453775279956325,19.791261815215904
44.7151542600202,67.78135454845273,14.329790794317535
27.378530307342793,78.45571744850287,5.260268633236544
26.160542573783495,76.41758916535933,5.180699196441532
38.29238882225991,41.77468236947639,16.96201905500869
25.224106207590538,63.44681092565169,7.400280297905876
42.922719768106944,26.398743633265678,21.889339180589644
40.75238255529035,33.45181842088106,19.61058933793993
27.86982082125055,81.70686548168958,4.806555232162307
37.52613203374492,11.040153880858883,22.802422037326195
37.63628622254047,16.840682468357446,21.6863779953447
18.093716065077977,26.630900411682184,11.911306343694754
42.076587200386996,12.122576309905577,24.406119618173683
30.157571173435713,24.514834807183785,17.160061507937527
39.79372398323225,56.643324877575374,14.588824617777824
24.601488030918354,43.713964047399834,11.097802402887375
41.86569685488601,81.41373688615799,10.463531364722808
26.676050362024895,75.39548493907527,5.591323156994903
15.32512954440895,37.34538813583008,8.660974190597564
42.16145929257791,30.7538746745034,20.71380878213048
17.738600303584008,40.375392653381354,9.020361590757332
24.579409127712445,57.22359540118462,8.387044570848055
43.50185901152415,31.4450912658301,21.11172535144364
43.51821440812668,59.93191262793072,15.420903237664529
32.203136643698585,42.752932175299236,14.330668222419588
33.95511636509398,54.16377446815842,12.749291652405907
28.453365659349593,44.890122330825335,12.40332179757477
23.796323150941937,33.55726076335341,12.807077107706093
24.85993636109748,85.87626455697253,2.7687216330444873
35.175553682311154,71.08846353278086,9.85252876636829
37.5712358831304,21.209054061316202,20.786683540988918
38.74737131177545,79.47743807183302,9.603460910343577
38.68854428383662,48.99449585996109,15.67651854154243
17.73618309146071,81.56417815152732,0.7816376062788208
29.832609141077445,73.98842047578522,7.135359561273933
16.72676280049933,44.017080357538674,7.887289048691997
31.485866469712064,11.797544665609392,20.23483765476295
28.24591504120131,31.494188750795686,14.999528266321388
41.63112548274899,53.330737172869355,15.986302758525724
25.52745037656236,60.67825758609178,8.075328633406588
18.512010492828175,30.631014834656185,11.278601230200032
19.289750461585076,21.14848592582593,13.486202999468844
37.84531895152416,76.79441894394392,9.77924379182088
33.546541899487835,88.75217445628417,5.668181868538301
18.033680283683708,52.055214584214866,6.80242919663051
17.523204183449923,23.734342867864278,12.262413099807114
36.0290739437736,31.784586121549516,18.054712353199534
17.182890190925807,11.471254123797339,14.578905251610855
39.65580177871068,83.14390452483993,9.233539806516287
36.18726681469489,19.42008663121129,20.5908893996357
17.440463419256993,56.121318041140285,5.75192175947474
17.54513142255576,31.92441765497648,10.633169038027008
44.59918735503526,54.33424020126347,16.97282690176141
26.22812387268361,62.11363106814914,8.068523335443615
26.11926441200673,76.37934429657614,5.1718369054874636
39.383987017725076,26.513701740848255,20.450854458920382
43.41745732151576,10.879666292678438,25.19104967007062
44.58003191468613,20.950850405504582,23.641842684773536
37.60134555776825,82.0014913478484,8.640239953537618
26.287787565927474,79.91120620500122,4.532873785370745
17.505021500960062,57.79304817362466,5.443398965659092
38.3144074778231,58.04134883469227,13.717493224190786
31.752127492074152,63.20293396370044,10.060264204089574
27.726660277409287,24.029702289875967,16.28472365298852
42.19063155284208,83.15295567399679,10.245661486337475
18.33592446918454,43.50164199136585,8.634041389400647
29.778753128725775,40.65108225995979,13.781284799498351
15.340609343022573,51.513416422627,5.833560452683629
29.05981925982379,13.757277342004404,18.872472235528637
16.68909827045512,23.302669500486353,12.015105408084779
18.564537488042156,69.04268931410964,3.6172771323949338
18.525787403313146,16.623893434010117,14.085536274523236
34.47630906348191,58.252168757311054,12.140089873930552
37.3813463779627,29.627928774505676,19.026952796283943
32.50106295291479,41.143649123358124,14.771695356494293
43.86517645423626,33.09549894165599,20.926970793363306
26.246117385711123,38.45381731719593,12.807683490845264
23.57136258845582,67.52367241473964,5.9238105524344
41.057973845683804,33.769737249854,19.66924208830272
21.70787515558358,55.312371223751775,7.620675817483077
43.89667618321834,48.08403217592797,17.94186403810174
15.36463424069449,63.09369322901185,3.5271150504754267
44.09636480122917,84.94637914598064,10.649270091295541
16.294797358517283,68.60576777682002,2.7967653880429086
41.73429341094213,27.195230287260543,21.25467130692474
30.831033272588996,12.494650804902774,19.833483148055045
44.78894388357901,30.98112354398601,21.7193528446344
17.213896942061965,57.60623445602039,5.364311885620707
31.615628532039622,14.114065078740028,19.823438397067846
44.079076068572974,49.70929977609891,17.689770472209407
30.692935325104465,57.74742791335114,10.727688547371557
33.88195914405787,36.73951126535687,16.204881404551777
35.87246066953851,71.67297629966575,10.014389007882254
28.636231943033195,18.527860250701742,17.748920727072928
33.8267424025219,16.0110225388647,20.32849245323582
32.529429357693004,68.25510049628826,9.36075164381955
42.034740314729675,49.63930529649588,16.886035066592694
16.363391410243736,65.07219171421889,3.5309182212537165
23.42889568776691,44.7861870882997,10.414320857446825
43.51234452229676,29.712162659128545,21.462505277092994
41.70791351672749,75.52818541393597,11.5775283239038
28.669702583571386,73.95327031751833,6.677226969924888
33.6039779340461,65.57571766835414,10.326447639947611
23.32143548943398,31.771610978397014,12.97425200009419
20.64363479171284,57.21845334952697,6.813763246779743
28.910952148199463,38.87791175520214,13.788798508239358
25.600566840781585,17.326565866130732,16.77491356308649
32.509683355526164,83.38508603697943,6.326856134814578
17.332039108949544,20.945490473516912,12.743717548876436
44.23184422998499,86.0189883056642,10.488940030861158
44.586322334388086,45.68046183663646,18.698436566427944
